,id,title,unpublished,Backup Link,sheet_entry,sheet_line,youtube_dl_entry_contributor120,Backup_found
15266,aXC08fcQakg,11/01/2008重點新聞：旺角花墟舉行維期兩天的嘉年華,False,https://ipfs.io/ipfs/Qma2nvCUMwDBuafuHYatEcAqmzM6HAoVv5jQtmQV3sjBak?filename=11_01_2008%E9%87%8D%E9%BB%9E%E6%96%B0%E8%81%9E%EF%BC%9A%E6%97%BA%E8%A7%92%E8%8A%B1%E5%A2%9F%E8%88%89%E8%A1%8C%E7%B6%AD%E6%9C%9F%E5%85%A9%E5%A4%A9%E7%9A%84%E5%98%89%E5%B9%B4%E8%8F%AF.mkv,True,1008.0,,True
15267,oBekl6W8I-E,10/01/2008重點新聞：政府批出添馬艦新政府總部工程合約,False,https://ipfs.io/ipfs/QmSkSnYyGLB6hoZMUuh4DXWNcCyzPSXoxqQRjqWVB3AnHy?filename=10_01_2008%E9%87%8D%E9%BB%9E%E6%96%B0%E8%81%9E%EF%BC%9A%E6%94%BF%E5%BA%9C%E6%89%B9%E5%87%BA%E6%B7%BB%E9%A6%AC%E8%89%A6%E6%96%B0%E6%94%BF%E5%BA%9C%E7%B8%BD%E9%83%A8%E5%B7%A5%E7%A8%8B%E5%90%88%E7%B4%84.mp4,True,1007.0,,True
15268,5yC-F3gnnf0,10/01/2008重點新聞：民間電台無理會法庭禁令晚上在旺角廣播約一小時,False,https://ipfs.io/ipfs/QmQJx53c3eQnqy9oJiZij4SXoA5kM5LsD5XLTKa7G9GXNr?filename=10_01_2008%E9%87%8D%E9%BB%9E%E6%96%B0%E8%81%9E%EF%BC%9A%E6%B0%91%E9%96%93%E9%9B%BB%E5%8F%B0%E7%84%A1%E7%90%86%E6%9C%83%E6%B3%95%E5%BA%AD%E7%A6%81%E4%BB%A4%E6%99%9A%E4%B8%8A%E5%9C%A8%E6%97%BA%E8%A7%92%E5%BB%A3%E6%92%AD%E7%B4%84%E4%B8%80%E5%B0%8F%E6%99%82.mp4,True,1006.0,,True
15269,9X4cb_PW-Ps,09/01/2008重點新聞：將軍澳一個地盤發生工潮,False,https://ipfs.io/ipfs/QmNW5CHtapacTyxL8Ay9ygPBorTV1ZmH4AW3oLbYchP1Zk?filename=09_01_2008%E9%87%8D%E9%BB%9E%E6%96%B0%E8%81%9E%EF%BC%9A%E8%BE%B2%E6%9B%86%E5%B9%B4%E6%9C%9F%E9%96%93%E4%BE%86%E5%BE%80%E9%A6%99%E6%B8%AF%E8%87%B3%E5%8C%97%E4%BA%AC%E5%8F%8A%E4%B8%8A%E6%B5%B7%E7%9A%84%E9%95%B7%E9%80%94%E5%88%97%E8%BB%8A%E8%BB%8A%E7%A5%A8%E5%B7%B2%E6%8E%A5%E8%BF%91%E5%94%AE%E7%BD%84.mp4,True,1005.0,,True
15270,3FCVTDi4BYE,09/01/2008重點新聞：農曆年期間來往香港至北京及上海的長途列車車票已接近售罄,False,https://ipfs.io/ipfs/QmUsLkFyCQjMzTxGxtzaMALRWBzcLjoKVkJg1qupgcWFGB?filename=09_01_2008%E9%87%8D%E9%BB%9E%E6%96%B0%E8%81%9E%EF%BC%9A%E5%B0%87%E8%BB%8D%E6%BE%B3%E4%B8%80%E5%80%8B%E5%9C%B0%E7%9B%A4%E7%99%BC%E7%94%9F%E5%B7%A5%E6%BD%AE.mp4,True,1004.0,,True
15271,LEjAOU7dri4,08/01/2008重點新聞：粵港合作聯席會議第十次工作會議在廣州舉行,False,https://ipfs.io/ipfs/QmdCQ247qKxwcChUse9X6C292xzdYtQmhyyYiLELwj2DxP?filename=08_01_2008%E9%87%8D%E9%BB%9E%E6%96%B0%E8%81%9E%EF%BC%9A%E7%B2%B5%E6%B8%AF%E5%90%88%E4%BD%9C%E8%81%AF%E5%B8%AD%E6%9C%83%E8%AD%B0%E7%AC%AC%E5%8D%81%E6%AC%A1%E5%B7%A5%E4%BD%9C%E6%9C%83%E8%AD%B0%E5%9C%A8%E5%BB%A3%E5%B7%9E%E8%88%89%E8%A1%8C.mp4,True,1002.0,,True
15272,Czb-7GZZMM0,08/01/2008重點新聞：電訊管理局引用《電訊條例》檢控曾健成梁國雄等五人,False,https://ipfs.io/ipfs/QmTJiPrAGTnnfuk99axGfyEbftGoxbXRrxU5FqHugEzq7X?filename=08_01_2008%E9%87%8D%E9%BB%9E%E6%96%B0%E8%81%9E%EF%BC%9A%E9%9B%BB%E8%A8%8A%E7%AE%A1%E7%90%86%E5%B1%80%E5%BC%95%E7%94%A8%E3%80%8A%E9%9B%BB%E8%A8%8A%E6%A2%9D%E4%BE%8B%E3%80%8B%E6%AA%A2%E6%8E%A7%E6%9B%BE%E5%81%A5%E6%88%90%E6%A2%81%E5%9C%8B%E9%9B%84%E7%AD%89%E4%BA%94%E4%BA%BA.mkv,True,1003.0,,True
15273,XvdmTWUWlF4,07/01/2008重點新聞：屯門醫院一名男病人懷疑因輸血感染細菌死亡,False,https://ipfs.io/ipfs/QmfSJY2syUAck9ELSW3tecArAtHjrjjYfgJLwBXyK52NRG?filename=07_01_2008%E9%87%8D%E9%BB%9E%E6%96%B0%E8%81%9E%EF%BC%9A%E5%B1%AF%E9%96%80%E9%86%AB%E9%99%A2%E4%B8%80%E5%90%8D%E7%94%B7%E7%97%85%E4%BA%BA%E6%87%B7%E7%96%91%E5%9B%A0%E8%BC%B8%E8%A1%80%E6%84%9F%E6%9F%93%E7%B4%B0%E8%8F%8C%E6%AD%BB%E4%BA%A1.mkv,True,999.0,,True
15274,2Wl5163IhwU,07/01/2008重點新聞：港燈表示過去兩年與政府就管制協議的談判過程艱巨,False,https://ipfs.io/ipfs/QmURAh9tGxb9wQ4218cVBnYC83rwZGxJSjfesGTMquCiF4?filename=07_01_2008%E9%87%8D%E9%BB%9E%E6%96%B0%E8%81%9E%EF%BC%9A%E6%B8%AF%E7%87%88%E8%A1%A8%E7%A4%BA%E9%81%8E%E5%8E%BB%E5%85%A9%E5%B9%B4%E8%88%87%E6%94%BF%E5%BA%9C%E5%B0%B1%E7%AE%A1%E5%88%B6%E5%8D%94%E8%AD%B0%E7%9A%84%E8%AB%87%E5%88%A4%E9%81%8E%E7%A8%8B%E8%89%B1%E5%B7%A8.mkv,True,1001.0,,True
15275,3Q_v998QC6U,07/01/2008重點新聞：政府與兩間電力公司簽署新的管制計劃協議,False,https://ipfs.io/ipfs/QmZPD3hoZ33eN3xrziehDwrB26dttquVdSPm394Z5bsAdh?filename=07_01_2008%E9%87%8D%E9%BB%9E%E6%96%B0%E8%81%9E%EF%BC%9A%E6%94%BF%E5%BA%9C%E8%88%87%E5%85%A9%E9%96%93%E9%9B%BB%E5%8A%9B%E5%85%AC%E5%8F%B8%E7%B0%BD%E7%BD%B2%E6%96%B0%E7%9A%84%E7%AE%A1%E5%88%B6%E8%A8%88%E5%8A%83%E5%8D%94%E8%AD%B0.mp4,True,1000.0,,True
15276,mxuWU0kKn7c,07/01/2008重點新聞：中電歡迎與政府就利潤管制協議達到共識,False,,,,,False
15277,h8YUYxlw0rM,06/01/2008重點新聞：民建聯十多名成員在西隧九龍入口抗議,False,https://ipfs.io/ipfs/QmeXpYUZrbWzs71B3izFz3hmfFeFh7B1cj3jj6bwNQS19Z?filename=06_01_2008%E9%87%8D%E9%BB%9E%E6%96%B0%E8%81%9E%EF%BC%9A%E6%B0%91%E5%BB%BA%E8%81%AF%E5%8D%81%E5%A4%9A%E5%90%8D%E6%88%90%E5%93%A1%E5%9C%A8%E8%A5%BF%E9%9A%A7%E4%B9%9D%E9%BE%8D%E5%85%A5%E5%8F%A3%E6%8A%97%E8%AD%B0.mp4,True,997.0,,True
15278,v8ntk-18CHk,06/01/2008重點新聞：紀念曾灶財的塗鴉藝術展覽,False,https://ipfs.io/ipfs/QmbfsK6wBU7tCS7BpEmEAKkTcGF5QEm6nangZ3jHtUAGZX?filename=06_01_2008%E9%87%8D%E9%BB%9E%E6%96%B0%E8%81%9E%EF%BC%9A%E7%B4%80%E5%BF%B5%E6%9B%BE%E7%81%B6%E8%B2%A1%E7%9A%84%E5%A1%97%E9%B4%89%E8%97%9D%E8%A1%93%E5%B1%95%E8%A6%BD.mkv,True,998.0,,True
15279,aMz2wUzEzic,05/01/2008重點新聞：港區人大代表選舉今日起接受提名,False,https://ipfs.io/ipfs/QmfCBqFmHp1EytYRLvZM8v6BVT3SfiqtLe7Ua24pV7V3wu?filename=05_01_2008%E9%87%8D%E9%BB%9E%E6%96%B0%E8%81%9E%EF%BC%9A%E6%B8%AF%E5%8D%80%E4%BA%BA%E5%A4%A7%E4%BB%A3%E8%A1%A8%E9%81%B8%E8%88%89%E4%BB%8A%E6%97%A5%E8%B5%B7%E6%8E%A5%E5%8F%97%E6%8F%90%E5%90%8D.mp4,True,996.0,,True
15280,gAob3Cpu0ic,05/01/2008重點新聞：泛民主派立法會議員批評曾蔭權言論影射他們,False,,,,,False
15281,RTaZXxAlJDk,山水傳奇：日出鳳凰,False,https://ipfs.io/ipfs/QmSWH7GT4UfCPEqWv8BioX2qqYbAwhSp18uwcFX7y5EUD3?filename=%E5%B1%B1%E6%B0%B4%E5%82%B3%E5%A5%87%EF%BC%9A%E6%97%A5%E5%87%BA%E9%B3%B3%E5%87%B0.mp4,True,1015.0,,True
15282,EbgKypKetnQ,山水傳奇：遊走後花園,False,https://ipfs.io/ipfs/QmQB5ypSie7SXFQqaTJRsm3pHtwK7n186jAh8GcCF2MQ5Z?filename=%E5%B1%B1%E6%B0%B4%E5%82%B3%E5%A5%87%EF%BC%9A%E9%81%8A%E8%B5%B0%E5%BE%8C%E8%8A%B1%E5%9C%92.mp4,True,1016.0,,True
15283,E-KrL0gb0Gg,奧運風采  香港電台：宣傳短片 - 火炬篇,False,,,,,False
15284,sZ7Wf8z8fLo,香港電台奧運節目巡禮,False,,,,,False
15285,TZSvMG4cbM8,4維賣藝：陳浩峰改編《歌衫淚影》,False,https://ipfs.io/ipfs/QmUZKLkz9tuVNY3P6ZNLuyvofQihUmaoD9F7vuAH7WB2Pp?filename=4%E7%B6%AD%E8%B3%A3%E8%97%9D%EF%BC%9A%E9%99%B3%E6%B5%A9%E5%B3%B0%E6%94%B9%E7%B7%A8%E3%80%8A%E4%BF%9D%E9%91%A3%E3%80%8B.mp4,True,1011.0,,True
15286,AfbM3HFrBj8,04/01/2008重點新聞：西隧宣布調整部份車輛隧道收費,False,https://ipfs.io/ipfs/QmdFVmcv9chGTxwAMDiaJjzyNL1Tb3YbEvN5AuX4k4bX6j?filename=04_01_2008%E9%87%8D%E9%BB%9E%E6%96%B0%E8%81%9E%EF%BC%9A%E8%A5%BF%E9%9A%A7%E5%AE%A3%E5%B8%83%E8%AA%BF%E6%95%B4%E9%83%A8%E4%BB%BD%E8%BB%8A%E8%BC%9B%E9%9A%A7%E9%81%93%E6%94%B6%E8%B2%BB.mp4,True,995.0,,True
15287,uVl34XAadOE,04/01/2008重點新聞：多個春節旅行團的團費增加,False,https://ipfs.io/ipfs/Qma5NABZXhrWfF41JYNA8gg6tXFmnWwgvdskjX9Uac4j8B?filename=04_01_2008%E9%87%8D%E9%BB%9E%E6%96%B0%E8%81%9E%EF%BC%9A%E5%A4%9A%E5%80%8B%E6%98%A5%E7%AF%80%E6%97%85%E8%A1%8C%E5%9C%98%E7%9A%84%E5%9C%98%E8%B2%BB%E5%A2%9E%E5%8A%A0.mp4,True,994.0,,True
15288,i3XgDZ0GFok,03/01/2008重點新聞：屯門菠蘿山焚燒超過2日,False,https://ipfs.io/ipfs/QmZgzQyHMeqLo2GcCdz2W9vb8dUN1FkXcur4uNjyEFZnx7?filename=03_01_2008%E9%87%8D%E9%BB%9E%E6%96%B0%E8%81%9E%EF%BC%9A%E5%B1%AF%E9%96%80%E8%8F%A0%E8%98%BF%E5%B1%B1%E7%84%9A%E7%87%92%E8%B6%85%E9%81%8E2%E6%97%A5.mp4,True,992.0,,True
15289,Jl4ryf394fA,02/01/2008重點新聞：馬會計劃馬術比賽引入多項環保措施,False,https://ipfs.io/ipfs/Qmau9YWavsUYrf3BH8AjjhkTgtkNjnCiej3ct1zZuVHGMu?filename=02_01_2008%E9%87%8D%E9%BB%9E%E6%96%B0%E8%81%9E%EF%BC%9A%E9%A6%AC%E6%9C%83%E8%A8%88%E5%8A%83%E9%A6%AC%E8%A1%93%E6%AF%94%E8%B3%BD%E5%BC%95%E5%85%A5%E5%A4%9A%E9%A0%85%E7%92%B0%E4%BF%9D%E6%8E%AA%E6%96%BD.mp4,True,991.0,,True
15290,Kl2x6Okn31o,30/12/2007重點新聞：職工盟聯同十多名建築工人遊行要求加薪,False,https://ipfs.io/ipfs/QmZEBwmFQLicBRS9em4xeH2yF8jdcjnvQ8pXtZKcLDYmS9?filename=30_12_2007%E9%87%8D%E9%BB%9E%E6%96%B0%E8%81%9E%EF%BC%9A%E8%81%B7%E5%B7%A5%E7%9B%9F%E8%81%AF%E5%90%8C%E5%8D%81%E5%A4%9A%E5%90%8D%E5%BB%BA%E7%AF%89%E5%B7%A5%E4%BA%BA%E9%81%8A%E8%A1%8C%E8%A6%81%E6%B1%82%E5%8A%A0%E8%96%AA.mkv,True,986.0,,True
15291,NrABFlJmBj8,02/01/2008重點新聞：屯門菠蘿山的山火焚燒超過24小時仍未救熄,False,https://ipfs.io/ipfs/QmaHVzNzzdNppg84CW59LZVKFqBWnbUvZFcQedjF8JUduF?filename=02_01_2008%E9%87%8D%E9%BB%9E%E6%96%B0%E8%81%9E%EF%BC%9A%E5%B1%AF%E9%96%80%E8%8F%A0%E8%98%BF%E5%B1%B1%E7%9A%84%E5%B1%B1%E7%81%AB%E7%84%9A%E7%87%92%E8%B6%85%E9%81%8E24%E5%B0%8F%E6%99%82%E4%BB%8D%E6%9C%AA%E6%95%91%E7%86%84.mkv,True,990.0,,True
15292,t7j2XcQsMG4,01/01/2008重點新聞：超過2000人早上參加元旦冬泳比賽,False,https://ipfs.io/ipfs/QmY7RjXzy5FmCh8Z3zwbdLanNjGtzRgTJ14Adfzt8cvhL4?filename=01_01_2008%E9%87%8D%E9%BB%9E%E6%96%B0%E8%81%9E%EF%BC%9A%E8%B6%85%E9%81%8E2000%E4%BA%BA%E6%97%A9%E4%B8%8A%E5%8F%83%E5%8A%A0%E5%85%83%E6%97%A6%E5%86%AC%E6%B3%B3%E6%AF%94%E8%B3%BD.mkv,True,989.0,,True
15293,kP0Qzjo05cg,30/12/2007重點新聞：民間人權陣線發起爭取2012雙普選大遊行,False,https://ipfs.io/ipfs/QmfVQieBgHfEzfE7VKtjb9cQ8ER56rV8vXDQLpckYmosWG?filename=30_12_2007%E9%87%8D%E9%BB%9E%E6%96%B0%E8%81%9E%EF%BC%9A%E6%B0%91%E9%96%93%E4%BA%BA%E6%AC%8A%E9%99%A3%E7%B7%9A%E7%99%BC%E8%B5%B7%E7%88%AD%E5%8F%962012%E9%9B%99%E6%99%AE%E9%81%B8%E5%A4%A7%E9%81%8A%E8%A1%8C.mp4,True,985.0,,True
15294,kP0Qzjo05cg,30/12/2007重點新聞：民間人權陣線發起爭取2012雙普選大遊行,False,https://ipfs.io/ipfs/QmfVQieBgHfEzfE7VKtjb9cQ8ER56rV8vXDQLpckYmosWG?filename=30_12_2007%E9%87%8D%E9%BB%9E%E6%96%B0%E8%81%9E%EF%BC%9A%E6%B0%91%E9%96%93%E4%BA%BA%E6%AC%8A%E9%99%A3%E7%B7%9A%E7%99%BC%E8%B5%B7%E7%88%AD%E5%8F%962012%E9%9B%99%E6%99%AE%E9%81%B8%E5%A4%A7%E9%81%8A%E8%A1%8C.mp4,True,1010.0,,True
15295,n9dimaMc3vs,01/01/2008重點新聞：昂坪360纜車重開後首個假日有8900人乘坐,False,,,,,False
15296,baKZilThNws,31/12/2007重點新聞：逾萬人在時代廣場倒數迎接2008年,False,https://ipfs.io/ipfs/QmWHph8nJy6pPdzJrbVUqRAtnum5vQ6RubEXoYLUwSs2Up?filename=31_12_2007%E9%87%8D%E9%BB%9E%E6%96%B0%E8%81%9E%EF%BC%9A%E9%80%BE%E8%90%AC%E4%BA%BA%E5%9C%A8%E6%99%82%E4%BB%A3%E5%BB%A3%E5%A0%B4%E5%80%92%E6%95%B8%E8%BF%8E%E6%8E%A52008%E5%B9%B4.mkv,True,988.0,,True
15297,579mWNrGZOk,31/12/2007重點新聞：幻彩詠香江煙火匯演歷時20分鐘,False,https://ipfs.io/ipfs/QmRcGdProRHT34tn9JA8mh7RtqcBeoFhj22nPrSzxvtAdK?filename=31_12_2007%E9%87%8D%E9%BB%9E%E6%96%B0%E8%81%9E%EF%BC%9A%E5%B9%BB%E5%BD%A9%E8%A9%A0%E9%A6%99%E6%B1%9F%E7%85%99%E7%81%AB%E5%8C%AF%E6%BC%94%E6%AD%B7%E6%99%8220%E5%88%86%E9%90%98.mkv,True,987.0,,True
15298,5kc7NkdVGDY,羅啟新棟篤笑：忽然政改報告,False,https://mega.nz/file/HIpQWSwZ#9rcib4bd-RcuOjkEMGZbFNetd-MrOG-z7dJfEx8oU7I,True,1020.0,,True
15299,QyV2FdVrqH8,羅啟新棟篤笑：補選回顧,False,https://mega.nz/file/3JwmSQgA#jfkrIjSBrjZJaWIv51z9qEcZfj26XbcKp5q74VMXq3A,True,1022.0,,True
15300,OFTdPYjiWvw,4維賣藝：陳浩峰改編《約定》,True,,,,,False
15301,Po9QhsMQB54,十大金曲30風雲會,True,,,,,False
15302,KF3D_dtPt6E,29/12/2007重點新聞：爭取2012雙普選的泛民主派下午遊行,False,,,,,False
15303,hNcbrC0craM,29/12/2007重點新聞：全國人大常委會通過有關香港政制發展的決定,False,,,,,False
15304,gBluzONtkdU,28/12/2007重點新聞：馬英九二審無罪,True,,,,,False
15305,OHq4SNkFdok,28/12/2007重點新聞：政府建議立法強制指定樓宇必須符合環保要求,True,,,,,False
15306,7dBczwWjd9o,27/12/2007重點新聞：環保團體建議新上市公司減少印製招股書,False,,,,,False
15307,YMO--gGMQVM,27/12/2007重點新聞：調查指僱員流失率及職位空缺率創四年新高,False,,,,,False
15308,5GKc_N_swLM,26/12/2007重點新聞：反對市建局清拆利東街的絕食行動超過3日,False,,,,,False
15309,UkiFQVeRoTk,26/12/2007重點新聞：昂坪纜車連續5日試搭運作大致暢順,False,,,,,False
15310,lKCDjcJwV5U,25/12/2007重點新聞：大口環根德公爵夫人兒童醫院為病童舉行聖誕聯歡會,True,,,,,False
15311,MBoBO4Z8tTA,25/12/2007重點新聞：昂坪360第四日安排試搭,True,,,,,False
15312,DK9niZnPpsg,23/12/2007重點新聞：動物醫生到青衣一間安老院探訪長者及報佳音,False,,,,,False
15313,c_plfTiVCsA,23/12/2007重點新聞：昂坪纜車連續第二日試搭，有超過5800人乘搭,False,,,,,False
15314,qjhPzNqNXwY,23/12/2007重點新聞：馬時亨對昂坪360纜車表示有信心,False,,,,,False
15315,k6NansgZBck,22/12/2007重點新聞：有份試搭的嘉賓對昂坪360有正面評價,False,,,,,False
15316,BLHUCuP-VmI,22/12/2007重點新聞：防止虐待長者協會藉冬至向長者派發福袋,False,,,,,False
15317,DPU-jcKNP34,21/12/2007重點新聞：市建局啟動旺角花園街重建項目,False,,,,,False
15318,q0r2u5tqgIo,20/12/2007重點新聞：交通諮詢委員會通過市區和新界的士加價,True,,,,,False
15319,t0d1Js65aO0,20/12/2007重點新聞：政府建議實施膠袋徵費,False,,,,,False
15320,8eCsIIpRSPA,19/12/2007重點新聞：調查發現綜援人士會等候街市關門前買菜,False,,,,,False
15321,gamnlQh1gGg,不死傳奇：梅艷芳「新秀唱歌比賽 - 轉捩點」,False,,,,,False
15322,neDH48CNzZk,傑出華人系列：丁肇中「成就篇」,False,,,,,False
15323,aLXC1r_qBIk,傑出華人系列：丁肇中「童年篇」,False,,,,,False
15324,hg8doKWACOc,傑出華人系列：丁肇中「工作篇」,True,,,,,False
15325,xZt1PK5XePg,傑出華人系列：徐立之「科學篇」,True,,,,,False
15326,WJuHSUZWg30,傑出華人系列：徐立之「生活篇」,False,,,,,False
15327,jnJC6ptY8uE,傑出華人系列：徐立之「成就篇」,False,,,,,False
15328,Ei8Ppu0CLqM,19/12/2007重點新聞：政府決定落實興建港鐵南港島線東段,False,,,,,False
15329,Fn_6D32gHF4,傑出華人系列：藝術大師朱德群,True,,,,,False
15330,kHIPqxH0ET8,4維賣藝：陳浩峰改編《小王子》,False,,,,,False
15331,C06m1JFWUYo,城市論壇：何俊仁火拼林瑞麟,False,,,,,False
15332,rTJJPp2hpME,17/12/2007重點新聞：考評局首次公開示範網上評卷,True,,,,,False
15333,v34iBDaqhfk,17/12/2007重點新聞：郭國全表示次按已成金融風暴，不應忽視,False,,,,,False
15334,we08nVwWS9s,16/12/2007重點新聞：房署在新建公屋加設新的傷健輔助設施,True,,,,,False
15335,Eqfz1h8xc_U,16/12/2007重點新聞：團體呼籲市民多步行減低患心臟病機會,False,,,,,False
15336,2EF3gH-g3I4,15/12/2007重點新聞：將軍澳發生嚴重車禍,False,,,,,False
15337,Xr9-8hLSYVU,15/12/2007重點新聞：漁護署發表珊瑚礁普查結果,False,,,,,False
15338,jgycnqpM3Zg,一潮天子潮玩團：江若琳Elaine教你化妝,True,,,,,False
15339,5GKYsItYD0Q,一潮天子潮玩團：HotCha教你跳舞,True,,,,,False
15340,D_uNEa6oBUk,14/12/2007重點新聞：政府向立法會財委會申請撥款增設副局長及政治助理,False,,,,,False
15341,Q4BuK8diIXw,14/12/2007重點新聞：消委會公布測試眼鏡結果,True,,,,,False
15342,YQZQM4UkP_E,14/12/2007重點新聞：米埔自然護理區即日起封閉,False,,,,,False
15343,nguRvAjE-u4,13/12/2007重點新聞：前臧明華總幹事臧明華出席立法會會議,False,,,,,False
15344,RyUVVxWzTEg,13/12/2007重點新聞：有日本人發起遊行要求日本當局正視歷史,True,,,,,False
15345,5o7O8EPmyZE,12/12/2007重點新聞：曾蔭權已向人大常委呈交政改報告,False,,,,,False
15346,bIGHgL5CrOY,11/12/2007重點新聞：田北辰表示九鐵管理層風波源於溝通不足,True,,,,,False
15347,o6lDoJab97g,11/12/2007重點新聞：曾俊華往印度招商,False,,,,,False
15348,rYnEBmGX_F0,10/12/2007重點新聞：國泰員工遊行促資方免徵醫療附加費,False,,,,,False
15349,W8_OXQnQjvk,10/12/2007重點新聞：林鄭月娥指展覽可澄清中區警署活化計劃沒有屏風樓,True,,,,,False
15350,Th1UC_c3jYY,黃金歲月2003 ：專訪人瑞高師謙神父,True,,,,,False
15351,WNfLUfKQAtI,08/12/2007重點新聞：第四十二屆工展會在維園揭幕,False,,,,,False
15352,FYYDFx0uTNQ,08/12/2007重點新聞：警務處副處長馮兆元主持香港警察學院結業典禮,False,,,,,False
15353,IUiLosB36b4,7/12/2007重點新聞：活豬批發價高企u3000街市檔販稱要蝕本出售,False,,,,,False
15354,ojtTfvEzyrA,6/12/2007重點新聞：董建華獲頒博士學位u3000市民及學生在場抗議,False,,,,,False
15355,430Lpq2cPxc,7/12/2007重點新聞：東海堂員工竄改麵包最佳食用日期u3000消委會表關注,True,,,,,False
15356,wwPtPzNpP60,6/12/2007重點新聞：曾俊華：關注通脹上升，但政府可以做的不多,False,,,,,False
15357,viNvHFo3vVk,5/12/2007重點新聞：曾德成不點名指陳方安生是忽然民主忽然民生,False,,,,,False
15358,pOrm-4Pouok,5/12/2007重點新聞：陳方安生宣誓就任為立法會議員,False,,,,,False
15359,RE5_-wZ_FNw,港台我有份：80年代在港台 - 鄭丹瑞 (香港電台 / RTHK),False,,,,,False
15360,7UCTO7ctcYE,港台我有份：陳慶嘉86年寫《小男人周記》 (香港電台 / RTHK),False,,,,,False
15361,VMGaDwF3ZBE,不死傳奇：梅艷芳 - 愛將,False,,,,,False
15362,Ipv9v9DaImM,羅啟新棟篤笑：審計旅發局,True,,,,,False
15363,TQzrHPAAErY,羅啟新棟篤笑：斷股．冇膠袋,False,,,,,False
15364,6N8RhnoZLVs,4維賣藝：陳浩峰改編《抱抱》,True,,,,,False
15365,2JR0BE5TV4s,香港電台皇牌節目「傑出華人系列」,False,,,,,False
15366,8NigIjb6-Do,4/12/2007重點新聞：何文田工業意外一人死亡,False,,,,,False
15367,uBABIwWycJQ,4/12/2007重點新聞：地監局發新指引防代理擾民,True,,,,,False
15368,qr3_KUfUKKg,3/12/2007重點新聞：港鐵發現有91宗個案未有給予轉乘優惠,True,,,,,False
15369,FOXosX4313Q,3/12/2007重點新聞：陳方安生到港島多區謝票,False,,,,,False
15370,ZodTBMVn46Q,4維賣藝：陳浩峰改編萬水千山總是情,False,,,,,False
15371,Fj-BTyPv3gw,30/11/2007重點新聞：一批GODIVA朱古力懷疑混有金屬碎片,False,,,,,False
15372,JWd9VPQ72PU,30/11/2007重點新聞：馬會擬天水圍開設新電話投注中心,True,,,,,False
15373,m2d5XY98QJY,29/11/2007重點新聞：紅十字會義工向露宿者派發禦寒衣物,False,,,,,False
15374,avrJAoU0L-I,29/11/2007重點新聞：屋宇署聯同警方到天后清拆寮屋,True,,,,,False
15375,fBTah1piUP0,28/11/2007重點新聞：田北俊回應審計報告,True,,,,,False
15376,c5K1wqAojrw,The Pulse : Looking Back at the Nanjing Massacre,True,,,,,False
15377,qDlU_FrldVA,27/11/07重點新聞：昂坪360與消防處進行模擬拯救演習,True,,,,,False
15378,BSbe7IDDZ3g,27/11/07重點新聞：海關檢獲冒牌冬菜,False,,,,,False
15379,C0ARACfRI0U,不死傳奇：羅文 - 獅子山下,False,,,,,False
15380,X8F4u_KbNxM,不死傳奇：羅文 - 幾許風雨,False,,,,,False
15381,G4QfT2MPwyI,26/11/07重點新聞：翻新後的赤柱郵政局恢復運作,False,,,,,False
15382,eaXgX8pWF2c,26/11/07重點新聞：兩間免費電視台年底推出數碼電視廣播,False,,,,,False
15383,ZIWWmrC3mLk,港台我有份：松柏長青耀香江 - 慶祝鍾偉明廣播事業60年 (香港電台 / RTHK),True,,,,,False
15384,YO3CkDluHHI,港台我有份：播音皇帝 - 鍾大哥 (香港電台 / RTHK),False,,,,,False
15385,oVsCSvxvRQ8,25/11/07重點新聞：天水圍居民遊行前往中環政府總部,False,,,,,False
15386,SxmXWBZYGDA,25/11/07重點新聞：立法會港島區補選論壇晚上舉行,False,,,,,False
15387,UAcAnQ8FxHE,23/11/07重點新聞：九鐵義賣火車紀念品,True,,,,,False
15388,R27LaUtlWQE,4維賣藝：陳浩峰改編富士山下,True,,,,,False
15389,HPb5kSdzJ90,22/11/07重點新聞：曾蔭權與發改委官員見面,False,,,,,False
15390,QEpUeezDMxc,22/11/07重點新聞：兩鐵十二月二日正式合併,True,,,,,False
15391,Ni4uvP_ky3w,羅啟新棟篤笑：拉票怪招,False,,,,,False
15392,iemAGR2HHwo,羅啟新棟篤笑：至暈煩局,True,,,,,False
15393,1EZdBG3k3Dc,21/11/07重點新聞：滬港銀行業發展展覽,False,,,,,False
15394,1AFhyqXu7vY,21/11/07重點新聞：警方拘捕近期6宗劫案疑犯,True,,,,,False
15395,regBl3J-_6s,香港．300：Making of a school musical,True,,,,,False
15396,Ip14LK6o854,香港．300：你有冇見過？,False,,,,,False
15397,WGzpfbZYXp4,香港．300：野田子揚,True,,,,,False
15398,wQAEWJF6UeQ,香港．300：香日本自由行(下),False,,,,,False
15399,cv8LdRctrBs,香港．300：香日本自由行(上),False,,,,,False
15400,7Bc70wQu1-U,傳媒春秋：專訪YouTube創辦人陳士駿,False,,,,,False
15401,iGI2EImOfGE,南京說：日本退休士兵的反思,True,,,,,False
15402,NpScMMKoi4Y,南京說：女校長努力保護婦女,False,,,,,False
15403,irqDIVsZfLI,南京說：自資開辦紀念館,False,,,,,False
15404,PuEqJqJ6mrs,南京說：退休日軍的懺悔,False,,,,,False
15405,9ZolKJYwdLc,南京說：外國人用影片作指控,False,,,,,False
